"region","hustyp","byggnadsperiod","år","Antal"
"Uppsala","flerbostadshus","1981-1990","2014",6485
"Uppsala","flerbostadshus","1981-1990","2015",6563
"Uppsala","flerbostadshus","1981-1990","2016",6497
"Uppsala","flerbostadshus","1981-1990","2017",6497
"Uppsala","flerbostadshus","1981-1990","2018",6527
"Uppsala","flerbostadshus","1981-1990","2019",6529
"Uppsala","flerbostadshus","1981-1990","2020",6511
"Uppsala","flerbostadshus","1981-1990","2021",6538
"Uppsala","flerbostadshus","1981-1990","2022",6540
"Uppsala","flerbostadshus","1981-1990","2023",6541
"Uppsala","flerbostadshus","1981-1990","2024",6526
"Uppsala","flerbostadshus","1991-2000","2013",3446
"Uppsala","flerbostadshus","1991-2000","2014",3448
"Uppsala","flerbostadshus","1991-2000","2015",3451
"Uppsala","flerbostadshus","1991-2000","2016",3458
"Uppsala","flerbostadshus","1991-2000","2017",3459
"Uppsala","flerbostadshus","1991-2000","2018",3460
"Uppsala","flerbostadshus","1991-2000","2019",3461
"Uppsala","flerbostadshus","1991-2000","2020",3462
"Uppsala","flerbostadshus","1991-2000","2021",3540
"Uppsala","flerbostadshus","1991-2000","2022",3541
"Uppsala","flerbostadshus","1991-2000","2023",3548
"Uppsala","flerbostadshus","1991-2000","2024",3627
"Uppsala","flerbostadshus","2001-2010","2013",4861
"Uppsala","flerbostadshus","2001-2010","2014",4861
"Uppsala","flerbostadshus","2001-2010","2015",4862
"Uppsala","flerbostadshus","2001-2010","2016",4903
"Uppsala","flerbostadshus","2001-2010","2017",4903
"Uppsala","flerbostadshus","2001-2010","2018",4901
"Uppsala","flerbostadshus","2001-2010","2019",4901
"Uppsala","flerbostadshus","2001-2010","2020",4901
"Uppsala","flerbostadshus","2001-2010","2021",4901
"Uppsala","flerbostadshus","2001-2010","2022",4901
"Uppsala","flerbostadshus","2001-2010","2023",4914
"Uppsala","flerbostadshus","2001-2010","2024",4963
"Uppsala","flerbostadshus","2011-2020","2013",1677
"Uppsala","flerbostadshus","2011-2020","2014",2339
"Uppsala","flerbostadshus","2011-2020","2015",3008
"Uppsala","flerbostadshus","2011-2020","2016",4337
"Uppsala","flerbostadshus","2011-2020","2017",6747
"Uppsala","flerbostadshus","2011-2020","2018",9503
"Uppsala","flerbostadshus","2011-2020","2019",11384
"Uppsala","flerbostadshus","2011-2020","2020",12367
"Uppsala","flerbostadshus","2011-2020","2021",13030
"Uppsala","flerbostadshus","2011-2020","2022",13184
"Uppsala","flerbostadshus","2011-2020","2023",13218
"Uppsala","flerbostadshus","2011-2020","2024",13355
"Uppsala","flerbostadshus","2021-","2013",0
"Uppsala","flerbostadshus","2021-","2014",0
"Uppsala","flerbostadshus","2021-","2015",0
"Uppsala","flerbostadshus","2021-","2016",0
"Uppsala","flerbostadshus","2021-","2017",0
"Uppsala","flerbostadshus","2021-","2018",0
"Uppsala","flerbostadshus","2021-","2019",0
"Uppsala","flerbostadshus","2021-","2020",0
"Uppsala","flerbostadshus","2021-","2021",1176
"Uppsala","flerbostadshus","2021-","2022",3002
"Uppsala","flerbostadshus","2021-","2023",5120
"Uppsala","flerbostadshus","2021-","2024",6131
"Uppsala","flerbostadshus","uppgift saknas","2013",164
"Uppsala","flerbostadshus","uppgift saknas","2014",271
"Uppsala","flerbostadshus","uppgift saknas","2015",869
"Uppsala","flerbostadshus","uppgift saknas","2016",1065
"Uppsala","flerbostadshus","uppgift saknas","2017",765
"Uppsala","flerbostadshus","uppgift saknas","2018",700
"Uppsala","flerbostadshus","uppgift saknas","2019",698
"Uppsala","flerbostadshus","uppgift saknas","2020",364
"Uppsala","flerbostadshus","uppgift saknas","2021",530
"Uppsala","flerbostadshus","uppgift saknas","2022",559
"Uppsala","flerbostadshus","uppgift saknas","2023",142
"Uppsala","flerbostadshus","uppgift saknas","2024",447
"Uppsala","övriga hus","-1930","2013",207
"Uppsala","övriga hus","-1930","2014",221
"Uppsala","övriga hus","-1930","2015",220
"Uppsala","övriga hus","-1930","2016",191
"Uppsala","övriga hus","-1930","2017",220
"Uppsala","övriga hus","-1930","2018",239
"Uppsala","övriga hus","-1930","2019",211
"Uppsala","övriga hus","-1930","2020",261
"Uppsala","övriga hus","-1930","2021",276
"Uppsala","övriga hus","-1930","2022",298
"Uppsala","övriga hus","-1930","2023",273
"Uppsala","övriga hus","-1930","2024",266
"Uppsala","övriga hus","1931-1940","2013",42
"Uppsala","övriga hus","1931-1940","2014",51
"Uppsala","övriga hus","1931-1940","2015",52
"Uppsala","övriga hus","1931-1940","2016",48
"Uppsala","övriga hus","1931-1940","2017",45
"Uppsala","övriga hus","1931-1940","2018",50
"Uppsala","övriga hus","1931-1940","2019",54
"Uppsala","övriga hus","1931-1940","2020",50
"Uppsala","övriga hus","1931-1940","2021",50
"Uppsala","övriga hus","1931-1940","2022",50
"Uppsala","övriga hus","1931-1940","2023",51
"Uppsala","övriga hus","1931-1940","2024",37
"Uppsala","övriga hus","1941-1950","2013",11
"Uppsala","övriga hus","1941-1950","2014",11
"Uppsala","övriga hus","1941-1950","2015",12
"Uppsala","övriga hus","1941-1950","2016",35
"Uppsala","övriga hus","1941-1950","2017",36
"Uppsala","övriga hus","1941-1950","2018",38
"Uppsala","övriga hus","1941-1950","2019",38
"Uppsala","övriga hus","1941-1950","2020",42
"Uppsala","övriga hus","1941-1950","2021",42
"Uppsala","övriga hus","1941-1950","2022",46
"Uppsala","övriga hus","1941-1950","2023",22
"Uppsala","övriga hus","1941-1950","2024",20
"Uppsala","övriga hus","1951-1960","2013",30
"Uppsala","övriga hus","1951-1960","2014",30
"Uppsala","övriga hus","1951-1960","2015",30
"Uppsala","övriga hus","1951-1960","2016",30
"Uppsala","övriga hus","1951-1960","2017",30
"Uppsala","övriga hus","1951-1960","2018",30
"Uppsala","övriga hus","1951-1960","2019",30
"Uppsala","övriga hus","1951-1960","2020",30
"Uppsala","övriga hus","1951-1960","2021",32
"Uppsala","övriga hus","1951-1960","2022",32
"Uppsala","övriga hus","1951-1960","2023",12
"Uppsala","övriga hus","1951-1960","2024",29
"Uppsala","övriga hus","1961-1970","2013",249
"Uppsala","övriga hus","1961-1970","2014",283
"Uppsala","övriga hus","1961-1970","2015",283
"Uppsala","övriga hus","1961-1970","2016",301
"Uppsala","övriga hus","1961-1970","2017",301
"Uppsala","övriga hus","1961-1970","2018",336
"Uppsala","övriga hus","1961-1970","2019",343
"Uppsala","övriga hus","1961-1970","2020",343
"Uppsala","övriga hus","1961-1970","2021",343
"Uppsala","övriga hus","1961-1970","2022",355
"Uppsala","övriga hus","1961-1970","2023",304
"Uppsala","övriga hus","1961-1970","2024",319
"Uppsala","övriga hus","1971-1980","2013",168
"Uppsala","övriga hus","1971-1980","2014",168
"Uppsala","övriga hus","1971-1980","2015",169
"Uppsala","övriga hus","1971-1980","2016",169
"Uppsala","övriga hus","1971-1980","2017",169
"Uppsala","övriga hus","1971-1980","2018",171
"Uppsala","övriga hus","1971-1980","2019",174
"Uppsala","övriga hus","1971-1980","2020",175
"Uppsala","övriga hus","1971-1980","2021",175
"Uppsala","övriga hus","1971-1980","2022",176
"Uppsala","övriga hus","1971-1980","2023",177
"Uppsala","övriga hus","1971-1980","2024",175
"Uppsala","övriga hus","1981-1990","2013",294
"Uppsala","övriga hus","1981-1990","2014",301
"Uppsala","övriga hus","1981-1990","2015",301
"Uppsala","övriga hus","1981-1990","2016",306
"Uppsala","övriga hus","1981-1990","2017",306
"Uppsala","övriga hus","1981-1990","2018",311
"Uppsala","övriga hus","1981-1990","2019",311
"Uppsala","övriga hus","1981-1990","2020",292
"Uppsala","övriga hus","1981-1990","2021",291
"Uppsala","övriga hus","1981-1990","2022",300
"Uppsala","övriga hus","1981-1990","2023",313
"Uppsala","övriga hus","1981-1990","2024",279
"Uppsala","övriga hus","1991-2000","2013",23
"Uppsala","övriga hus","1991-2000","2014",22
"Uppsala","övriga hus","1991-2000","2015",23
"Uppsala","övriga hus","1991-2000","2016",35
"Uppsala","övriga hus","1991-2000","2017",35
"Uppsala","övriga hus","1991-2000","2018",36
"Uppsala","övriga hus","1991-2000","2019",35
"Uppsala","övriga hus","1991-2000","2020",35
"Uppsala","övriga hus","1991-2000","2021",21
"Uppsala","övriga hus","1991-2000","2022",21
"Uppsala","övriga hus","1991-2000","2023",17
"Uppsala","övriga hus","1991-2000","2024",17
"Uppsala","övriga hus","2001-2010","2013",262
"Uppsala","övriga hus","2001-2010","2014",290
"Uppsala","övriga hus","2001-2010","2015",290
"Uppsala","övriga hus","2001-2010","2016",265
"Uppsala","övriga hus","2001-2010","2017",265
"Uppsala","övriga hus","2001-2010","2018",292
"Uppsala","övriga hus","2001-2010","2019",291
"Uppsala","övriga hus","2001-2010","2020",291
"Uppsala","övriga hus","2001-2010","2021",291
"Uppsala","övriga hus","2001-2010","2022",291
"Uppsala","övriga hus","2001-2010","2023",291
"Uppsala","övriga hus","2001-2010","2024",291
"Uppsala","övriga hus","2011-2020","2013",0
"Uppsala","övriga hus","2011-2020","2014",0
"Uppsala","övriga hus","2011-2020","2015",17
"Uppsala","övriga hus","2011-2020","2016",17
"Uppsala","övriga hus","2011-2020","2017",19
"Uppsala","övriga hus","2011-2020","2018",81
"Uppsala","övriga hus","2011-2020","2019",81
"Uppsala","övriga hus","2011-2020","2020",81
"Uppsala","övriga hus","2011-2020","2021",82
"Uppsala","övriga hus","2011-2020","2022",81
"Uppsala","övriga hus","2011-2020","2023",81
"Uppsala","övriga hus","2011-2020","2024",81
"Uppsala","övriga hus","2021-","2013",0
"Uppsala","övriga hus","2021-","2014",0
"Uppsala","övriga hus","2021-","2015",0
"Uppsala","övriga hus","2021-","2016",0
"Uppsala","övriga hus","2021-","2017",0
"Uppsala","övriga hus","2021-","2018",0
"Uppsala","övriga hus","2021-","2019",0
"Uppsala","övriga hus","2021-","2020",0
"Uppsala","övriga hus","2021-","2021",4
"Uppsala","övriga hus","2021-","2022",5
"Uppsala","övriga hus","2021-","2023",0
"Uppsala","övriga hus","2021-","2024",0
"Uppsala","övriga hus","uppgift saknas","2013",312
"Uppsala","övriga hus","uppgift saknas","2014",154
"Uppsala","övriga hus","uppgift saknas","2015",205
"Uppsala","övriga hus","uppgift saknas","2016",264
"Uppsala","övriga hus","uppgift saknas","2017",262
"Uppsala","övriga hus","uppgift saknas","2018",183
"Uppsala","övriga hus","uppgift saknas","2019",135
"Uppsala","övriga hus","uppgift saknas","2020",143
"Uppsala","övriga hus","uppgift saknas","2021",142
"Uppsala","övriga hus","uppgift saknas","2022",121
"Uppsala","övriga hus","uppgift saknas","2023",126
"Uppsala","övriga hus","uppgift saknas","2024",124
"Enköping","småhus","-1930","2013",2373
"Enköping","småhus","-1930","2014",2423
"Enköping","småhus","-1930","2015",2450
"Enköping","småhus","-1930","2016",2460
"Enköping","småhus","-1930","2017",2493
"Enköping","småhus","-1930","2018",2500
"Enköping","småhus","-1930","2019",2506
"Enköping","småhus","-1930","2020",2499
"Enköping","småhus","-1930","2021",2521
"Enköping","småhus","-1930","2022",2515
"Enköping","småhus","-1930","2023",2512
"Enköping","småhus","-1930","2024",2517
"Enköping","småhus","1931-1940","2013",453
"Enköping","småhus","1931-1940","2014",454
"Enköping","småhus","1931-1940","2015",459
"Enköping","småhus","1931-1940","2016",453
"Enköping","småhus","1931-1940","2017",452
"Enköping","småhus","1931-1940","2018",453
"Enköping","småhus","1931-1940","2019",457
"Enköping","småhus","1931-1940","2020",460
"Enköping","småhus","1931-1940","2021",451
"Enköping","småhus","1931-1940","2022",449
"Enköping","småhus","1931-1940","2023",442
"Enköping","småhus","1931-1940","2024",449
"Enköping","småhus","1941-1950","2013",591
"Enköping","småhus","1941-1950","2014",598
"Enköping","småhus","1941-1950","2015",602
"Enköping","småhus","1941-1950","2016",597
"Enköping","småhus","1941-1950","2017",591
"Enköping","småhus","1941-1950","2018",592
"Enköping","småhus","1941-1950","2019",587
"Enköping","småhus","1941-1950","2020",597
"Enköping","småhus","1941-1950","2021",594
"Enköping","småhus","1941-1950","2022",609
"Enköping","småhus","1941-1950","2023",613
"Enköping","småhus","1941-1950","2024",599
"Enköping","småhus","1951-1960","2013",580
"Enköping","småhus","1951-1960","2014",591
"Enköping","småhus","1951-1960","2015",585
"Enköping","småhus","1951-1960","2016",590
"Enköping","småhus","1951-1960","2017",598
"Enköping","småhus","1951-1960","2018",593
"Enköping","småhus","1951-1960","2019",598
"Enköping","småhus","1951-1960","2020",599
"Enköping","småhus","1951-1960","2021",601
"Enköping","småhus","1951-1960","2022",607
"Enköping","småhus","1951-1960","2023",605
"Enköping","småhus","1951-1960","2024",603
"Enköping","småhus","1961-1970","2013",1222
"Enköping","småhus","1961-1970","2014",1236
"Enköping","småhus","1961-1970","2015",1243
"Enköping","småhus","1961-1970","2016",1246
"Enköping","småhus","1961-1970","2017",1250
"Enköping","småhus","1961-1970","2018",1252
"Enköping","småhus","1961-1970","2019",1249
"Enköping","småhus","1961-1970","2020",1258
"Enköping","småhus","1961-1970","2021",1261
"Enköping","småhus","1961-1970","2022",1251
"Enköping","småhus","1961-1970","2023",1248
"Enköping","småhus","1961-1970","2024",1245
"Enköping","småhus","1971-1980","2013",2018
"Enköping","småhus","1971-1980","2014",2030
"Enköping","småhus","1971-1980","2015",2040
"Enköping","småhus","1971-1980","2016",2026
"Enköping","småhus","1971-1980","2017",2036
"Enköping","småhus","1971-1980","2018",2025
"Enköping","småhus","1971-1980","2019",2036
"Enköping","småhus","1971-1980","2020",2040
"Enköping","småhus","1971-1980","2021",2054
"Enköping","småhus","1971-1980","2022",2063
"Enköping","småhus","1971-1980","2023",2067
"Enköping","småhus","1971-1980","2024",2057
"Enköping","småhus","1981-1990","2013",1181
"Enköping","småhus","1981-1990","2014",1187
"Enköping","småhus","1981-1990","2015",1184
"Enköping","småhus","1981-1990","2016",1212
"Enköping","småhus","1981-1990","2017",1215
"Enköping","småhus","1981-1990","2018",1214
"Enköping","småhus","1981-1990","2019",1214
"Enköping","småhus","1981-1990","2020",1213
"Enköping","småhus","1981-1990","2021",1223
"Enköping","småhus","1981-1990","2022",1228
"Enköping","småhus","1981-1990","2023",1225
"Enköping","småhus","1981-1990","2024",1215
"Enköping","småhus","1991-2000","2013",469
"Enköping","småhus","1991-2000","2014",416
"Enköping","småhus","1991-2000","2015",419
"Enköping","småhus","1991-2000","2016",450
"Enköping","småhus","1991-2000","2017",446
"Enköping","småhus","1991-2000","2018",450
"Enköping","småhus","1991-2000","2019",449
"Enköping","småhus","1991-2000","2020",455
"Enköping","småhus","1991-2000","2021",460
"Enköping","småhus","1991-2000","2022",458
"Enköping","småhus","1991-2000","2023",462
"Enköping","småhus","1991-2000","2024",515
"Enköping","småhus","2001-2010","2013",712
"Enköping","småhus","2001-2010","2014",718
"Enköping","småhus","2001-2010","2015",720
"Enköping","småhus","2001-2010","2016",748
"Enköping","småhus","2001-2010","2017",751
"Enköping","småhus","2001-2010","2018",750
"Enköping","småhus","2001-2010","2019",749
"Enköping","småhus","2001-2010","2020",760
"Enköping","småhus","2001-2010","2021",761
"Enköping","småhus","2001-2010","2022",755
"Enköping","småhus","2001-2010","2023",752
"Enköping","småhus","2001-2010","2024",764
"Enköping","småhus","2011-2020","2013",114
"Enköping","småhus","2011-2020","2014",128
"Enköping","småhus","2011-2020","2015",167
"Enköping","småhus","2011-2020","2016",257
"Enköping","småhus","2011-2020","2017",309
"Enköping","småhus","2011-2020","2018",457
"Enköping","småhus","2011-2020","2019",628
"Enköping","småhus","2011-2020","2020",751
"Enköping","småhus","2011-2020","2021",886
"Enköping","småhus","2011-2020","2022",909
"Enköping","småhus","2011-2020","2023",910
"Enköping","småhus","2011-2020","2024",917
"Enköping","småhus","2021-","2013",0
"Enköping","småhus","2021-","2014",0
"Enköping","småhus","2021-","2015",0
"Enköping","småhus","2021-","2016",0
"Enköping","småhus","2021-","2017",0
"Enköping","småhus","2021-","2018",0
"Enköping","småhus","2021-","2019",0
"Enköping","småhus","2021-","2020",0
"Enköping","småhus","2021-","2021",82
"Enköping","småhus","2021-","2022",233
"Enköping","småhus","2021-","2023",279
"Enköping","småhus","2021-","2024",348
"Enköping","småhus","uppgift saknas","2013",45
