"region","hustyp","bostadsarea","år","Antal"
"Tierp","övriga hus","171-180 kvm","2023",4
"Tierp","övriga hus","171-180 kvm","2024",4
"Tierp","övriga hus","181-190 kvm","2013",0
"Tierp","övriga hus","181-190 kvm","2014",0
"Tierp","övriga hus","181-190 kvm","2015",0
"Tierp","övriga hus","181-190 kvm","2016",0
"Tierp","övriga hus","181-190 kvm","2017",1
"Tierp","övriga hus","181-190 kvm","2018",2
"Tierp","övriga hus","181-190 kvm","2019",2
"Tierp","övriga hus","181-190 kvm","2020",2
"Tierp","övriga hus","181-190 kvm","2021",2
"Tierp","övriga hus","181-190 kvm","2022",2
"Tierp","övriga hus","181-190 kvm","2023",2
"Tierp","övriga hus","181-190 kvm","2024",2
"Tierp","övriga hus","191-200 kvm","2013",0
"Tierp","övriga hus","191-200 kvm","2014",1
"Tierp","övriga hus","191-200 kvm","2015",1
"Tierp","övriga hus","191-200 kvm","2016",1
"Tierp","övriga hus","191-200 kvm","2017",1
"Tierp","övriga hus","191-200 kvm","2018",1
"Tierp","övriga hus","191-200 kvm","2019",1
"Tierp","övriga hus","191-200 kvm","2020",1
"Tierp","övriga hus","191-200 kvm","2021",1
"Tierp","övriga hus","191-200 kvm","2022",1
"Tierp","övriga hus","191-200 kvm","2023",1
"Tierp","övriga hus","191-200 kvm","2024",1
"Tierp","övriga hus","> 200 kvm","2013",5
"Tierp","övriga hus","> 200 kvm","2014",9
"Tierp","övriga hus","> 200 kvm","2015",9
"Tierp","övriga hus","> 200 kvm","2016",9
"Tierp","övriga hus","> 200 kvm","2017",9
"Tierp","övriga hus","> 200 kvm","2018",9
"Tierp","övriga hus","> 200 kvm","2019",9
"Tierp","övriga hus","> 200 kvm","2020",9
"Tierp","övriga hus","> 200 kvm","2021",9
"Tierp","övriga hus","> 200 kvm","2022",9
"Tierp","övriga hus","> 200 kvm","2023",9
"Tierp","övriga hus","> 200 kvm","2024",8
"Tierp","övriga hus","uppgift saknas","2013",0
"Tierp","övriga hus","uppgift saknas","2014",0
"Tierp","övriga hus","uppgift saknas","2015",0
"Tierp","övriga hus","uppgift saknas","2016",0
"Tierp","övriga hus","uppgift saknas","2017",0
"Tierp","övriga hus","uppgift saknas","2018",5
"Tierp","övriga hus","uppgift saknas","2019",0
"Tierp","övriga hus","uppgift saknas","2020",0
"Tierp","övriga hus","uppgift saknas","2021",0
"Tierp","övriga hus","uppgift saknas","2022",0
"Tierp","övriga hus","uppgift saknas","2023",0
"Tierp","övriga hus","uppgift saknas","2024",0
"Uppsala","småhus","< 31 kvm","2013",53
"Uppsala","småhus","< 31 kvm","2014",51
"Uppsala","småhus","< 31 kvm","2015",56
"Uppsala","småhus","< 31 kvm","2016",57
"Uppsala","småhus","< 31 kvm","2017",59
"Uppsala","småhus","< 31 kvm","2018",62
"Uppsala","småhus","< 31 kvm","2019",63
"Uppsala","småhus","< 31 kvm","2020",66
"Uppsala","småhus","< 31 kvm","2021",66
"Uppsala","småhus","< 31 kvm","2022",66
"Uppsala","småhus","< 31 kvm","2023",64
"Uppsala","småhus","< 31 kvm","2024",69
"Uppsala","småhus","31-40 kvm","2013",214
"Uppsala","småhus","31-40 kvm","2014",226
"Uppsala","småhus","31-40 kvm","2015",232
"Uppsala","småhus","31-40 kvm","2016",231
"Uppsala","småhus","31-40 kvm","2017",237
"Uppsala","småhus","31-40 kvm","2018",240
"Uppsala","småhus","31-40 kvm","2019",253
"Uppsala","småhus","31-40 kvm","2020",268
"Uppsala","småhus","31-40 kvm","2021",272
"Uppsala","småhus","31-40 kvm","2022",274
"Uppsala","småhus","31-40 kvm","2023",286
"Uppsala","småhus","31-40 kvm","2024",270
"Uppsala","småhus","41-50 kvm","2013",306
"Uppsala","småhus","41-50 kvm","2014",318
"Uppsala","småhus","41-50 kvm","2015",334
"Uppsala","småhus","41-50 kvm","2016",330
"Uppsala","småhus","41-50 kvm","2017",351
"Uppsala","småhus","41-50 kvm","2018",363
"Uppsala","småhus","41-50 kvm","2019",377
"Uppsala","småhus","41-50 kvm","2020",381
"Uppsala","småhus","41-50 kvm","2021",392
"Uppsala","småhus","41-50 kvm","2022",393
"Uppsala","småhus","41-50 kvm","2023",397
"Uppsala","småhus","41-50 kvm","2024",409
"Uppsala","småhus","51-60 kvm","2013",499
"Uppsala","småhus","51-60 kvm","2014",504
"Uppsala","småhus","51-60 kvm","2015",500
"Uppsala","småhus","51-60 kvm","2016",513
"Uppsala","småhus","51-60 kvm","2017",516
"Uppsala","småhus","51-60 kvm","2018",524
"Uppsala","småhus","51-60 kvm","2019",536
"Uppsala","småhus","51-60 kvm","2020",537
"Uppsala","småhus","51-60 kvm","2021",534
"Uppsala","småhus","51-60 kvm","2022",542
"Uppsala","småhus","51-60 kvm","2023",545
"Uppsala","småhus","51-60 kvm","2024",555
"Uppsala","småhus","61-70 kvm","2013",787
"Uppsala","småhus","61-70 kvm","2014",793
"Uppsala","småhus","61-70 kvm","2015",800
"Uppsala","småhus","61-70 kvm","2016",801
"Uppsala","småhus","61-70 kvm","2017",811
"Uppsala","småhus","61-70 kvm","2018",813
"Uppsala","småhus","61-70 kvm","2019",827
"Uppsala","småhus","61-70 kvm","2020",839
"Uppsala","småhus","61-70 kvm","2021",843
"Uppsala","småhus","61-70 kvm","2022",870
"Uppsala","småhus","61-70 kvm","2023",872
"Uppsala","småhus","61-70 kvm","2024",888
"Uppsala","småhus","71-80 kvm","2013",1031
"Uppsala","småhus","71-80 kvm","2014",1037
"Uppsala","småhus","71-80 kvm","2015",1042
"Uppsala","småhus","71-80 kvm","2016",1039
"Uppsala","småhus","71-80 kvm","2017",1047
"Uppsala","småhus","71-80 kvm","2018",1059
"Uppsala","småhus","71-80 kvm","2019",1060
"Uppsala","småhus","71-80 kvm","2020",1067
"Uppsala","småhus","71-80 kvm","2021",1070
"Uppsala","småhus","71-80 kvm","2022",1068
"Uppsala","småhus","71-80 kvm","2023",1064
"Uppsala","småhus","71-80 kvm","2024",1067
"Uppsala","småhus","81-90 kvm","2013",1378
"Uppsala","småhus","81-90 kvm","2014",1382
"Uppsala","småhus","81-90 kvm","2015",1355
"Uppsala","småhus","81-90 kvm","2016",1356
"Uppsala","småhus","81-90 kvm","2017",1351
"Uppsala","småhus","81-90 kvm","2018",1347
"Uppsala","småhus","81-90 kvm","2019",1352
"Uppsala","småhus","81-90 kvm","2020",1357
"Uppsala","småhus","81-90 kvm","2021",1373
"Uppsala","småhus","81-90 kvm","2022",1417
"Uppsala","småhus","81-90 kvm","2023",1423
"Uppsala","småhus","81-90 kvm","2024",1429
"Uppsala","småhus","91-100 kvm","2013",1815
"Uppsala","småhus","91-100 kvm","2014",1817
"Uppsala","småhus","91-100 kvm","2015",1830
"Uppsala","småhus","91-100 kvm","2016",1850
"Uppsala","småhus","91-100 kvm","2017",1847
"Uppsala","småhus","91-100 kvm","2018",1827
"Uppsala","småhus","91-100 kvm","2019",1829
"Uppsala","småhus","91-100 kvm","2020",1833
"Uppsala","småhus","91-100 kvm","2021",1846
"Uppsala","småhus","91-100 kvm","2022",1867
"Uppsala","småhus","91-100 kvm","2023",1868
"Uppsala","småhus","91-100 kvm","2024",1884
"Uppsala","småhus","101-110 kvm","2013",3148
"Uppsala","småhus","101-110 kvm","2014",3146
"Uppsala","småhus","101-110 kvm","2015",3156
"Uppsala","småhus","101-110 kvm","2016",3170
"Uppsala","småhus","101-110 kvm","2017",3165
"Uppsala","småhus","101-110 kvm","2018",3157
"Uppsala","småhus","101-110 kvm","2019",3161
"Uppsala","småhus","101-110 kvm","2020",3153
"Uppsala","småhus","101-110 kvm","2021",3178
"Uppsala","småhus","101-110 kvm","2022",3182
"Uppsala","småhus","101-110 kvm","2023",3181
"Uppsala","småhus","101-110 kvm","2024",3190
"Uppsala","småhus","111-120 kvm","2013",3509
"Uppsala","småhus","111-120 kvm","2014",3515
"Uppsala","småhus","111-120 kvm","2015",3535
"Uppsala","småhus","111-120 kvm","2016",3538
"Uppsala","småhus","111-120 kvm","2017",3547
"Uppsala","småhus","111-120 kvm","2018",3528
"Uppsala","småhus","111-120 kvm","2019",3532
"Uppsala","småhus","111-120 kvm","2020",3542
"Uppsala","småhus","111-120 kvm","2021",3554
"Uppsala","småhus","111-120 kvm","2022",3610
"Uppsala","småhus","111-120 kvm","2023",3608
"Uppsala","småhus","111-120 kvm","2024",3606
"Uppsala","småhus","121-130 kvm","2013",3421
"Uppsala","småhus","121-130 kvm","2014",3432
"Uppsala","småhus","121-130 kvm","2015",3460
"Uppsala","småhus","121-130 kvm","2016",3485
"Uppsala","småhus","121-130 kvm","2017",3479
"Uppsala","småhus","121-130 kvm","2018",3470
"Uppsala","småhus","121-130 kvm","2019",3482
"Uppsala","småhus","121-130 kvm","2020",3493
"Uppsala","småhus","121-130 kvm","2021",3536
"Uppsala","småhus","121-130 kvm","2022",3597
"Uppsala","småhus","121-130 kvm","2023",3589
"Uppsala","småhus","121-130 kvm","2024",3596
"Uppsala","småhus","131-140 kvm","2013",2941
"Uppsala","småhus","131-140 kvm","2014",2958
"Uppsala","småhus","131-140 kvm","2015",2963
"Uppsala","småhus","131-140 kvm","2016",2982
"Uppsala","småhus","131-140 kvm","2017",2987
"Uppsala","småhus","131-140 kvm","2018",3001
"Uppsala","småhus","131-140 kvm","2019",2987
"Uppsala","småhus","131-140 kvm","2020",3002
"Uppsala","småhus","131-140 kvm","2021",3051
"Uppsala","småhus","131-140 kvm","2022",3086
"Uppsala","småhus","131-140 kvm","2023",3116
"Uppsala","småhus","131-140 kvm","2024",3163
"Uppsala","småhus","141-150 kvm","2013",2326
"Uppsala","småhus","141-150 kvm","2014",2339
"Uppsala","småhus","141-150 kvm","2015",2403
"Uppsala","småhus","141-150 kvm","2016",2439
"Uppsala","småhus","141-150 kvm","2017",2437
"Uppsala","småhus","141-150 kvm","2018",2444
"Uppsala","småhus","141-150 kvm","2019",2444
"Uppsala","småhus","141-150 kvm","2020",2446
"Uppsala","småhus","141-150 kvm","2021",2500
"Uppsala","småhus","141-150 kvm","2022",2524
"Uppsala","småhus","141-150 kvm","2023",2515
"Uppsala","småhus","141-150 kvm","2024",2549
"Uppsala","småhus","151-160 kvm","2013",1644
"Uppsala","småhus","151-160 kvm","2014",1661
"Uppsala","småhus","151-160 kvm","2015",1729
"Uppsala","småhus","151-160 kvm","2016",1749
"Uppsala","småhus","151-160 kvm","2017",1746
"Uppsala","småhus","151-160 kvm","2018",1755
"Uppsala","småhus","151-160 kvm","2019",1761
"Uppsala","småhus","151-160 kvm","2020",1756
"Uppsala","småhus","151-160 kvm","2021",1824
"Uppsala","småhus","151-160 kvm","2022",1861
"Uppsala","småhus","151-160 kvm","2023",1859
"Uppsala","småhus","151-160 kvm","2024",1887
"Uppsala","småhus","161-170 kvm","2013",1251
"Uppsala","småhus","161-170 kvm","2014",1262
"Uppsala","småhus","161-170 kvm","2015",1328
"Uppsala","småhus","161-170 kvm","2016",1357
"Uppsala","småhus","161-170 kvm","2017",1355
"Uppsala","småhus","161-170 kvm","2018",1357
"Uppsala","småhus","161-170 kvm","2019",1355
"Uppsala","småhus","161-170 kvm","2020",1364
"Uppsala","småhus","161-170 kvm","2021",1416
"Uppsala","småhus","161-170 kvm","2022",1434
"Uppsala","småhus","161-170 kvm","2023",1432
"Uppsala","småhus","161-170 kvm","2024",1453
"Uppsala","småhus","171-180 kvm","2013",1022
"Uppsala","småhus","171-180 kvm","2014",1027
"Uppsala","småhus","171-180 kvm","2015",1060
"Uppsala","småhus","171-180 kvm","2016",1078
"Uppsala","småhus","171-180 kvm","2017",1076
"Uppsala","småhus","171-180 kvm","2018",1080
"Uppsala","småhus","171-180 kvm","2019",1085
"Uppsala","småhus","171-180 kvm","2020",1083
"Uppsala","småhus","171-180 kvm","2021",1119
"Uppsala","småhus","171-180 kvm","2022",1130
"Uppsala","småhus","171-180 kvm","2023",1134
"Uppsala","småhus","171-180 kvm","2024",1150
"Uppsala","småhus","181-190 kvm","2013",564
"Uppsala","småhus","181-190 kvm","2014",575
"Uppsala","småhus","181-190 kvm","2015",598
"Uppsala","småhus","181-190 kvm","2016",611
"Uppsala","småhus","181-190 kvm","2017",614
"Uppsala","småhus","181-190 kvm","2018",618
"Uppsala","småhus","181-190 kvm","2019",617
"Uppsala","småhus","181-190 kvm","2020",619
"Uppsala","småhus","181-190 kvm","2021",652
"Uppsala","småhus","181-190 kvm","2022",669
"Uppsala","småhus","181-190 kvm","2023",667
"Uppsala","småhus","181-190 kvm","2024",674
"Uppsala","småhus","191-200 kvm","2013",459
"Uppsala","småhus","191-200 kvm","2014",482
"Uppsala","småhus","191-200 kvm","2015",494
"Uppsala","småhus","191-200 kvm","2016",516
"Uppsala","småhus","191-200 kvm","2017",523
"Uppsala","småhus","191-200 kvm","2018",513
"Uppsala","småhus","191-200 kvm","2019",512
"Uppsala","småhus","191-200 kvm","2020",515
"Uppsala","småhus","191-200 kvm","2021",547
"Uppsala","småhus","191-200 kvm","2022",552
"Uppsala","småhus","191-200 kvm","2023",558
"Uppsala","småhus","191-200 kvm","2024",564
"Uppsala","småhus","> 200 kvm","2013",1023
"Uppsala","småhus","> 200 kvm","2014",1078
"Uppsala","småhus","> 200 kvm","2015",1150
"Uppsala","småhus","> 200 kvm","2016",1191
"Uppsala","småhus","> 200 kvm","2017",1188
"Uppsala","småhus","> 200 kvm","2018",1192
"Uppsala","småhus","> 200 kvm","2019",1190
"Uppsala","småhus","> 200 kvm","2020",1188
"Uppsala","småhus","> 200 kvm","2021",1285
"Uppsala","småhus","> 200 kvm","2022",1318
"Uppsala","småhus","> 200 kvm","2023",1339
"Uppsala","småhus","> 200 kvm","2024",1352
"Uppsala","småhus","uppgift saknas","2013",0
"Uppsala","småhus","uppgift saknas","2014",0
"Uppsala","småhus","uppgift saknas","2015",0
"Uppsala","småhus","uppgift saknas","2016",257
"Uppsala","småhus","uppgift saknas","2017",255
"Uppsala","småhus","uppgift saknas","2018",254
"Uppsala","småhus","uppgift saknas","2019",254
"Uppsala","småhus","uppgift saknas","2020",262
"Uppsala","småhus","uppgift saknas","2021",257
"Uppsala","småhus","uppgift saknas","2022",256
"Uppsala","småhus","uppgift saknas","2023",268
"Uppsala","småhus","uppgift saknas","2024",270
"Uppsala","flerbostadshus","< 31 kvm","2013",2478
"Uppsala","flerbostadshus","< 31 kvm","2014",2486
"Uppsala","flerbostadshus","< 31 kvm","2015",2463
"Uppsala","flerbostadshus","< 31 kvm","2016",2480
"Uppsala","flerbostadshus","< 31 kvm","2017",2729
"Uppsala","flerbostadshus","< 31 kvm","2018",3036
"Uppsala","flerbostadshus","< 31 kvm","2019",3258
"Uppsala","flerbostadshus","< 31 kvm","2020",3317
"Uppsala","flerbostadshus","< 31 kvm","2021",3714
"Uppsala","flerbostadshus","< 31 kvm","2022",4196
"Uppsala","flerbostadshus","< 31 kvm","2023",4478
"Uppsala","flerbostadshus","< 31 kvm","2024",4642
"Uppsala","flerbostadshus","31-40 kvm","2013",3754
"Uppsala","flerbostadshus","31-40 kvm","2014",3841
"Uppsala","flerbostadshus","31-40 kvm","2015",4085
"Uppsala","flerbostadshus","31-40 kvm","2016",4520
"Uppsala","flerbostadshus","31-40 kvm","2017",5098
"Uppsala","flerbostadshus","31-40 kvm","2018",5543
"Uppsala","flerbostadshus","31-40 kvm","2019",5963
"Uppsala","flerbostadshus","31-40 kvm","2020",6078
"Uppsala","flerbostadshus","31-40 kvm","2021",6341
"Uppsala","flerbostadshus","31-40 kvm","2022",6775
"Uppsala","flerbostadshus","31-40 kvm","2023",7160
"Uppsala","flerbostadshus","31-40 kvm","2024",7407
"Uppsala","flerbostadshus","41-50 kvm","2013",4584
"Uppsala","flerbostadshus","41-50 kvm","2014",4644
"Uppsala","flerbostadshus","41-50 kvm","2015",4780
"Uppsala","flerbostadshus","41-50 kvm","2016",5034
"Uppsala","flerbostadshus","41-50 kvm","2017",5285
"Uppsala","flerbostadshus","41-50 kvm","2018",5815
"Uppsala","flerbostadshus","41-50 kvm","2019",6205
"Uppsala","flerbostadshus","41-50 kvm","2020",6299
"Uppsala","flerbostadshus","41-50 kvm","2021",6954
