"region","hustyp","lägenhetstyp","år","Antal"
"Knivsta","övriga hus","3 rum och kök","2020",4
"Knivsta","övriga hus","3 rum och kök","2021",4
"Knivsta","övriga hus","3 rum och kök","2022",4
"Knivsta","övriga hus","3 rum och kök","2023",4
"Knivsta","övriga hus","3 rum och kök","2024",4
"Knivsta","övriga hus","4 rum och kök","2013",2
"Knivsta","övriga hus","4 rum och kök","2014",2
"Knivsta","övriga hus","4 rum och kök","2015",0
"Knivsta","övriga hus","4 rum och kök","2016",0
"Knivsta","övriga hus","4 rum och kök","2017",0
"Knivsta","övriga hus","4 rum och kök","2018",0
"Knivsta","övriga hus","4 rum och kök","2019",0
"Knivsta","övriga hus","4 rum och kök","2020",0
"Knivsta","övriga hus","4 rum och kök","2021",0
"Knivsta","övriga hus","4 rum och kök","2022",0
"Knivsta","övriga hus","4 rum och kök","2023",0
"Knivsta","övriga hus","4 rum och kök","2024",0
"Knivsta","övriga hus","5 rum och kök","2013",2
"Knivsta","övriga hus","5 rum och kök","2014",2
"Knivsta","övriga hus","5 rum och kök","2015",1
"Knivsta","övriga hus","5 rum och kök","2016",1
"Knivsta","övriga hus","5 rum och kök","2017",1
"Knivsta","övriga hus","5 rum och kök","2018",1
"Knivsta","övriga hus","5 rum och kök","2019",1
"Knivsta","övriga hus","5 rum och kök","2020",1
"Knivsta","övriga hus","5 rum och kök","2021",1
"Knivsta","övriga hus","5 rum och kök","2022",1
"Knivsta","övriga hus","5 rum och kök","2023",1
"Knivsta","övriga hus","5 rum och kök","2024",1
"Knivsta","övriga hus","6 eller flera rum och kök","2013",1
"Knivsta","övriga hus","6 eller flera rum och kök","2014",1
"Knivsta","övriga hus","6 eller flera rum och kök","2015",1
"Knivsta","övriga hus","6 eller flera rum och kök","2016",1
"Knivsta","övriga hus","6 eller flera rum och kök","2017",1
"Knivsta","övriga hus","6 eller flera rum och kök","2018",1
"Knivsta","övriga hus","6 eller flera rum och kök","2019",1
"Knivsta","övriga hus","6 eller flera rum och kök","2020",1
"Knivsta","övriga hus","6 eller flera rum och kök","2021",1
"Knivsta","övriga hus","6 eller flera rum och kök","2022",1
"Knivsta","övriga hus","6 eller flera rum och kök","2023",1
"Knivsta","övriga hus","6 eller flera rum och kök","2024",1
"Knivsta","övriga hus","uppgift saknas","2013",3
"Knivsta","övriga hus","uppgift saknas","2014",3
"Knivsta","övriga hus","uppgift saknas","2015",3
"Knivsta","övriga hus","uppgift saknas","2016",4
"Knivsta","övriga hus","uppgift saknas","2017",4
"Knivsta","övriga hus","uppgift saknas","2018",5
"Knivsta","övriga hus","uppgift saknas","2019",4
"Knivsta","övriga hus","uppgift saknas","2020",4
"Knivsta","övriga hus","uppgift saknas","2021",6
"Knivsta","övriga hus","uppgift saknas","2022",5
"Knivsta","övriga hus","uppgift saknas","2023",8
"Knivsta","övriga hus","uppgift saknas","2024",9
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2013",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2014",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2015",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2016",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2017",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2018",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2019",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2020",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2021",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2022",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2023",0
"Knivsta","specialbostäder","lägenheter utan köksutrustning","2024",0
"Knivsta","specialbostäder","1 rum och kök","2013",10
"Knivsta","specialbostäder","1 rum och kök","2014",10
"Knivsta","specialbostäder","1 rum och kök","2015",10
"Knivsta","specialbostäder","1 rum och kök","2016",10
"Knivsta","specialbostäder","1 rum och kök","2017",10
"Knivsta","specialbostäder","1 rum och kök","2018",10
"Knivsta","specialbostäder","1 rum och kök","2019",11
"Knivsta","specialbostäder","1 rum och kök","2020",11
"Knivsta","specialbostäder","1 rum och kök","2021",11
"Knivsta","specialbostäder","1 rum och kök","2022",12
"Knivsta","specialbostäder","1 rum och kök","2023",12
"Knivsta","specialbostäder","1 rum och kök","2024",12
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2013",133
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2014",133
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2015",133
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2016",133
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2017",133
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2018",133
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2019",133
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2020",243
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2021",243
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2022",256
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2023",257
"Knivsta","specialbostäder","1 rum och kokvrå/kokskåp","2024",257
"Knivsta","specialbostäder","2 rum och kök","2013",0
"Knivsta","specialbostäder","2 rum och kök","2014",0
"Knivsta","specialbostäder","2 rum och kök","2015",0
"Knivsta","specialbostäder","2 rum och kök","2016",0
"Knivsta","specialbostäder","2 rum och kök","2017",0
"Knivsta","specialbostäder","2 rum och kök","2018",0
"Knivsta","specialbostäder","2 rum och kök","2019",0
"Knivsta","specialbostäder","2 rum och kök","2020",0
"Knivsta","specialbostäder","2 rum och kök","2021",10
"Knivsta","specialbostäder","2 rum och kök","2022",10
"Knivsta","specialbostäder","2 rum och kök","2023",10
"Knivsta","specialbostäder","2 rum och kök","2024",10
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2013",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2014",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2015",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2016",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2017",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2018",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2019",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2020",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2021",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2022",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2023",8
"Knivsta","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2024",9
"Knivsta","specialbostäder","3 rum och kök","2013",0
"Knivsta","specialbostäder","3 rum och kök","2014",0
"Knivsta","specialbostäder","3 rum och kök","2015",0
"Knivsta","specialbostäder","3 rum och kök","2016",0
"Knivsta","specialbostäder","3 rum och kök","2017",0
"Knivsta","specialbostäder","3 rum och kök","2018",0
"Knivsta","specialbostäder","3 rum och kök","2019",0
"Knivsta","specialbostäder","3 rum och kök","2020",0
"Knivsta","specialbostäder","3 rum och kök","2021",0
"Knivsta","specialbostäder","3 rum och kök","2022",0
"Knivsta","specialbostäder","3 rum och kök","2023",0
"Knivsta","specialbostäder","3 rum och kök","2024",0
"Knivsta","specialbostäder","4 rum och kök","2013",0
"Knivsta","specialbostäder","4 rum och kök","2014",0
"Knivsta","specialbostäder","4 rum och kök","2015",0
"Knivsta","specialbostäder","4 rum och kök","2016",0
"Knivsta","specialbostäder","4 rum och kök","2017",0
"Knivsta","specialbostäder","4 rum och kök","2018",0
"Knivsta","specialbostäder","4 rum och kök","2019",0
"Knivsta","specialbostäder","4 rum och kök","2020",0
"Knivsta","specialbostäder","4 rum och kök","2021",6
