"region","hustyp","upplåtelseform","år","Antal"
"Tierp","specialbostäder","bostadsrätt","2007",0
"Tierp","specialbostäder","bostadsrätt","2008",0
"Tierp","specialbostäder","bostadsrätt","2009",0
"Tierp","specialbostäder","bostadsrätt","2010",0
"Tierp","specialbostäder","bostadsrätt","2011",0
"Tierp","specialbostäder","bostadsrätt","2012",0
"Tierp","specialbostäder","bostadsrätt","2013",2
"Tierp","specialbostäder","bostadsrätt","2014",2
"Tierp","specialbostäder","bostadsrätt","2015",2
"Tierp","specialbostäder","bostadsrätt","2016",2
"Tierp","specialbostäder","bostadsrätt","2017",2
"Tierp","specialbostäder","bostadsrätt","2018",2
"Tierp","specialbostäder","bostadsrätt","2019",2
"Tierp","specialbostäder","bostadsrätt","2020",2
"Tierp","specialbostäder","bostadsrätt","2021",2
"Tierp","specialbostäder","bostadsrätt","2022",2
"Tierp","specialbostäder","bostadsrätt","2023",2
"Tierp","specialbostäder","bostadsrätt","2024",2
"Tierp","specialbostäder","äganderätt","1990",0
"Tierp","specialbostäder","äganderätt","1991",0
"Tierp","specialbostäder","äganderätt","1992",0
"Tierp","specialbostäder","äganderätt","1993",0
"Tierp","specialbostäder","äganderätt","1994",0
"Tierp","specialbostäder","äganderätt","1995",0
"Tierp","specialbostäder","äganderätt","1996",0
"Tierp","specialbostäder","äganderätt","1997",0
"Tierp","specialbostäder","äganderätt","1998",0
"Tierp","specialbostäder","äganderätt","1999",0
"Tierp","specialbostäder","äganderätt","2000",0
"Tierp","specialbostäder","äganderätt","2001",0
"Tierp","specialbostäder","äganderätt","2002",0
"Tierp","specialbostäder","äganderätt","2003",0
"Tierp","specialbostäder","äganderätt","2004",0
"Tierp","specialbostäder","äganderätt","2005",0
"Tierp","specialbostäder","äganderätt","2006",0
"Tierp","specialbostäder","äganderätt","2007",0
"Tierp","specialbostäder","äganderätt","2008",0
"Tierp","specialbostäder","äganderätt","2009",0
"Tierp","specialbostäder","äganderätt","2010",0
"Tierp","specialbostäder","äganderätt","2011",0
"Tierp","specialbostäder","äganderätt","2012",0
"Tierp","specialbostäder","äganderätt","2013",0
"Tierp","specialbostäder","äganderätt","2014",0
"Tierp","specialbostäder","äganderätt","2015",0
"Tierp","specialbostäder","äganderätt","2016",0
"Tierp","specialbostäder","äganderätt","2017",0
"Tierp","specialbostäder","äganderätt","2018",0
"Tierp","specialbostäder","äganderätt","2019",0
"Tierp","specialbostäder","äganderätt","2020",0
"Tierp","specialbostäder","äganderätt","2021",0
"Tierp","specialbostäder","äganderätt","2022",0
"Tierp","specialbostäder","äganderätt","2023",0
"Tierp","specialbostäder","äganderätt","2024",0
"Tierp","specialbostäder","uppgift saknas","1990",0
"Tierp","specialbostäder","uppgift saknas","1991",0
"Tierp","specialbostäder","uppgift saknas","1992",0
"Tierp","specialbostäder","uppgift saknas","1993",0
"Tierp","specialbostäder","uppgift saknas","1994",0
"Tierp","specialbostäder","uppgift saknas","1995",0
"Tierp","specialbostäder","uppgift saknas","1996",0
"Tierp","specialbostäder","uppgift saknas","1997",0
"Tierp","specialbostäder","uppgift saknas","1998",0
"Tierp","specialbostäder","uppgift saknas","1999",0
"Tierp","specialbostäder","uppgift saknas","2000",0
"Tierp","specialbostäder","uppgift saknas","2001",0
"Tierp","specialbostäder","uppgift saknas","2002",0
"Tierp","specialbostäder","uppgift saknas","2003",0
"Tierp","specialbostäder","uppgift saknas","2004",0
"Tierp","specialbostäder","uppgift saknas","2005",0
"Tierp","specialbostäder","uppgift saknas","2006",0
"Tierp","specialbostäder","uppgift saknas","2007",0
"Tierp","specialbostäder","uppgift saknas","2008",0
"Tierp","specialbostäder","uppgift saknas","2009",0
"Tierp","specialbostäder","uppgift saknas","2010",0
"Tierp","specialbostäder","uppgift saknas","2011",0
"Tierp","specialbostäder","uppgift saknas","2012",0
"Tierp","specialbostäder","uppgift saknas","2013",0
"Tierp","specialbostäder","uppgift saknas","2014",0
"Tierp","specialbostäder","uppgift saknas","2015",0
"Tierp","specialbostäder","uppgift saknas","2016",0
"Tierp","specialbostäder","uppgift saknas","2017",0
"Tierp","specialbostäder","uppgift saknas","2018",0
"Tierp","specialbostäder","uppgift saknas","2019",0
"Tierp","specialbostäder","uppgift saknas","2020",0
"Tierp","specialbostäder","uppgift saknas","2021",0
"Tierp","specialbostäder","uppgift saknas","2022",0
"Tierp","specialbostäder","uppgift saknas","2023",0
"Tierp","specialbostäder","uppgift saknas","2024",0
"Uppsala","småhus","hyresrätt","1990",1011
"Uppsala","småhus","hyresrätt","1991",1081
"Uppsala","småhus","hyresrätt","1992",1090
"Uppsala","småhus","hyresrätt","1993",1090
"Uppsala","småhus","hyresrätt","1994",1077
"Uppsala","småhus","hyresrätt","1995",1081
"Uppsala","småhus","hyresrätt","1996",1076
"Uppsala","småhus","hyresrätt","1997",1059
"Uppsala","småhus","hyresrätt","1998",1038
"Uppsala","småhus","hyresrätt","1999",1018
"Uppsala","småhus","hyresrätt","2000",997
"Uppsala","småhus","hyresrätt","2001",978
"Uppsala","småhus","hyresrätt","2002",957
"Uppsala","småhus","hyresrätt","2003",936
"Uppsala","småhus","hyresrätt","2004",920
"Uppsala","småhus","hyresrätt","2005",899
"Uppsala","småhus","hyresrätt","2006",879
"Uppsala","småhus","hyresrätt","2007",858
"Uppsala","småhus","hyresrätt","2008",837
"Uppsala","småhus","hyresrätt","2009",817
"Uppsala","småhus","hyresrätt","2010",798
"Uppsala","småhus","hyresrätt","2011",823
"Uppsala","småhus","hyresrätt","2012",807
"Uppsala","småhus","hyresrätt","2013",807
"Uppsala","småhus","hyresrätt","2014",803
"Uppsala","småhus","hyresrätt","2015",869
"Uppsala","småhus","hyresrätt","2016",826
"Uppsala","småhus","hyresrätt","2017",809
"Uppsala","småhus","hyresrätt","2018",784
"Uppsala","småhus","hyresrätt","2019",781
"Uppsala","småhus","hyresrätt","2020",786
"Uppsala","småhus","hyresrätt","2021",773
"Uppsala","småhus","hyresrätt","2022",820
"Uppsala","småhus","hyresrätt","2023",817
"Uppsala","småhus","hyresrätt","2024",796
"Uppsala","småhus","bostadsrätt","1990",1898
"Uppsala","småhus","bostadsrätt","1991",2079
"Uppsala","småhus","bostadsrätt","1992",2031
"Uppsala","småhus","bostadsrätt","1993",2111
"Uppsala","småhus","bostadsrätt","1994",2100
"Uppsala","småhus","bostadsrätt","1995",2077
"Uppsala","småhus","bostadsrätt","1996",1996
"Uppsala","småhus","bostadsrätt","1997",1915
"Uppsala","småhus","bostadsrätt","1998",1834
"Uppsala","småhus","bostadsrätt","1999",1776
"Uppsala","småhus","bostadsrätt","2000",1735
"Uppsala","småhus","bostadsrätt","2001",1686
"Uppsala","småhus","bostadsrätt","2002",1613
"Uppsala","småhus","bostadsrätt","2003",1532
"Uppsala","småhus","bostadsrätt","2004",1460
"Uppsala","småhus","bostadsrätt","2005",1379
"Uppsala","småhus","bostadsrätt","2006",1322
"Uppsala","småhus","bostadsrätt","2007",1241
"Uppsala","småhus","bostadsrätt","2008",1206
"Uppsala","småhus","bostadsrätt","2009",1125
"Uppsala","småhus","bostadsrätt","2010",1045
"Uppsala","småhus","bostadsrätt","2011",1006
"Uppsala","småhus","bostadsrätt","2012",925
"Uppsala","småhus","bostadsrätt","2013",963
"Uppsala","småhus","bostadsrätt","2014",981
"Uppsala","småhus","bostadsrätt","2015",977
"Uppsala","småhus","bostadsrätt","2016",1001
"Uppsala","småhus","bostadsrätt","2017",1000
"Uppsala","småhus","bostadsrätt","2018",990
"Uppsala","småhus","bostadsrätt","2019",995
"Uppsala","småhus","bostadsrätt","2020",995
"Uppsala","småhus","bostadsrätt","2021",1040
"Uppsala","småhus","bostadsrätt","2022",1153
"Uppsala","småhus","bostadsrätt","2023",1215
"Uppsala","småhus","bostadsrätt","2024",1275
"Uppsala","småhus","äganderätt","1990",20373
"Uppsala","småhus","äganderätt","1991",20779
"Uppsala","småhus","äganderätt","1992",20996
"Uppsala","småhus","äganderätt","1993",21166
"Uppsala","småhus","äganderätt","1994",21347
"Uppsala","småhus","äganderätt","1995",21474
"Uppsala","småhus","äganderätt","1996",21602
"Uppsala","småhus","äganderätt","1997",21746
"Uppsala","småhus","äganderätt","1998",21873
"Uppsala","småhus","äganderätt","1999",22015
"Uppsala","småhus","äganderätt","2000",22153
"Uppsala","småhus","äganderätt","2001",22314
"Uppsala","småhus","äganderätt","2002",22541
"Uppsala","småhus","äganderätt","2003",22726
"Uppsala","småhus","äganderätt","2004",23293
"Uppsala","småhus","äganderätt","2005",23479
"Uppsala","småhus","äganderätt","2006",23759
"Uppsala","småhus","äganderätt","2007",24095
"Uppsala","småhus","äganderätt","2008",24347
"Uppsala","småhus","äganderätt","2009",24584
"Uppsala","småhus","äganderätt","2010",24880
"Uppsala","småhus","äganderätt","2011",25095
"Uppsala","småhus","äganderätt","2012",25386
"Uppsala","småhus","äganderätt","2013",25578
"Uppsala","småhus","äganderätt","2014",25803
"Uppsala","småhus","äganderätt","2015",26172
"Uppsala","småhus","äganderätt","2016",26707
"Uppsala","småhus","äganderätt","2017",26766
"Uppsala","småhus","äganderätt","2018",26811
"Uppsala","småhus","äganderätt","2019",26884
"Uppsala","småhus","äganderätt","2020",26971
"Uppsala","småhus","äganderätt","2021",27483
"Uppsala","småhus","äganderätt","2022",27723
"Uppsala","småhus","äganderätt","2023",27734
"Uppsala","småhus","äganderätt","2024",27934
"Uppsala","småhus","uppgift saknas","1990",0
"Uppsala","småhus","uppgift saknas","1991",0
"Uppsala","småhus","uppgift saknas","1992",0
"Uppsala","småhus","uppgift saknas","1993",0
"Uppsala","småhus","uppgift saknas","1994",0
"Uppsala","småhus","uppgift saknas","1995",0
"Uppsala","småhus","uppgift saknas","1996",0
"Uppsala","småhus","uppgift saknas","1997",0
"Uppsala","småhus","uppgift saknas","1998",0
"Uppsala","småhus","uppgift saknas","1999",0
"Uppsala","småhus","uppgift saknas","2000",0
"Uppsala","småhus","uppgift saknas","2001",0
"Uppsala","småhus","uppgift saknas","2002",0
"Uppsala","småhus","uppgift saknas","2003",0
"Uppsala","småhus","uppgift saknas","2004",0
"Uppsala","småhus","uppgift saknas","2005",0
"Uppsala","småhus","uppgift saknas","2006",0
"Uppsala","småhus","uppgift saknas","2007",0
"Uppsala","småhus","uppgift saknas","2008",0
"Uppsala","småhus","uppgift saknas","2009",0
"Uppsala","småhus","uppgift saknas","2010",0
"Uppsala","småhus","uppgift saknas","2011",0
"Uppsala","småhus","uppgift saknas","2012",0
"Uppsala","småhus","uppgift saknas","2013",43
"Uppsala","småhus","uppgift saknas","2014",16
"Uppsala","småhus","uppgift saknas","2015",7
"Uppsala","småhus","uppgift saknas","2016",16
"Uppsala","småhus","uppgift saknas","2017",16
"Uppsala","småhus","uppgift saknas","2018",19
"Uppsala","småhus","uppgift saknas","2019",17
"Uppsala","småhus","uppgift saknas","2020",19
"Uppsala","småhus","uppgift saknas","2021",19
"Uppsala","småhus","uppgift saknas","2022",20
"Uppsala","småhus","uppgift saknas","2023",19
"Uppsala","småhus","uppgift saknas","2024",20
"Uppsala","flerbostadshus","hyresrätt","1990",21832
"Uppsala","flerbostadshus","hyresrätt","1991",22630
"Uppsala","flerbostadshus","hyresrätt","1992",23583
"Uppsala","flerbostadshus","hyresrätt","1993",24154
"Uppsala","flerbostadshus","hyresrätt","1994",24669
"Uppsala","flerbostadshus","hyresrätt","1995",25163
"Uppsala","flerbostadshus","hyresrätt","1996",25514
"Uppsala","flerbostadshus","hyresrätt","1997",26042
"Uppsala","flerbostadshus","hyresrätt","1998",26425
"Uppsala","flerbostadshus","hyresrätt","1999",26869
"Uppsala","flerbostadshus","hyresrätt","2000",27212
"Uppsala","flerbostadshus","hyresrätt","2001",27594
"Uppsala","flerbostadshus","hyresrätt","2002",28171
"Uppsala","flerbostadshus","hyresrätt","2003",28801
"Uppsala","flerbostadshus","hyresrätt","2004",29264
"Uppsala","flerbostadshus","hyresrätt","2005",29810
"Uppsala","flerbostadshus","hyresrätt","2006",30733
"Uppsala","flerbostadshus","hyresrätt","2007",31684
"Uppsala","flerbostadshus","hyresrätt","2008",31901
"Uppsala","flerbostadshus","hyresrätt","2009",33190
"Uppsala","flerbostadshus","hyresrätt","2010",33838
"Uppsala","flerbostadshus","hyresrätt","2011",34171
"Uppsala","flerbostadshus","hyresrätt","2012",34750
"Uppsala","flerbostadshus","hyresrätt","2013",21017
"Uppsala","flerbostadshus","hyresrätt","2014",21174
"Uppsala","flerbostadshus","hyresrätt","2015",21339
"Uppsala","flerbostadshus","hyresrätt","2016",22311
"Uppsala","flerbostadshus","hyresrätt","2017",22948
"Uppsala","flerbostadshus","hyresrätt","2018",24547
"Uppsala","flerbostadshus","hyresrätt","2019",25060
"Uppsala","flerbostadshus","hyresrätt","2020",25453
"Uppsala","flerbostadshus","hyresrätt","2021",26963
"Uppsala","flerbostadshus","hyresrätt","2022",27784
"Uppsala","flerbostadshus","hyresrätt","2023",28634
"Uppsala","flerbostadshus","hyresrätt","2024",29631
"Uppsala","flerbostadshus","bostadsrätt","1990",28210
"Uppsala","flerbostadshus","bostadsrätt","1991",28637
"Uppsala","flerbostadshus","bostadsrätt","1992",29150
"Uppsala","flerbostadshus","bostadsrätt","1993",30165
"Uppsala","flerbostadshus","bostadsrätt","1994",30327
"Uppsala","flerbostadshus","bostadsrätt","1995",30339
"Uppsala","flerbostadshus","bostadsrätt","1996",30527
"Uppsala","flerbostadshus","bostadsrätt","1997",30655
"Uppsala","flerbostadshus","bostadsrätt","1998",30745
"Uppsala","flerbostadshus","bostadsrätt","1999",30858
"Uppsala","flerbostadshus","bostadsrätt","2000",30995
"Uppsala","flerbostadshus","bostadsrätt","2001",31431
"Uppsala","flerbostadshus","bostadsrätt","2002",31746
"Uppsala","flerbostadshus","bostadsrätt","2003",32054
"Uppsala","flerbostadshus","bostadsrätt","2004",32640
"Uppsala","flerbostadshus","bostadsrätt","2005",33044
"Uppsala","flerbostadshus","bostadsrätt","2006",33579
"Uppsala","flerbostadshus","bostadsrätt","2007",34138
"Uppsala","flerbostadshus","bostadsrätt","2008",34630
"Uppsala","flerbostadshus","bostadsrätt","2009",35118
"Uppsala","flerbostadshus","bostadsrätt","2010",35271
"Uppsala","flerbostadshus","bostadsrätt","2011",36141
"Uppsala","flerbostadshus","bostadsrätt","2012",36261
"Uppsala","flerbostadshus","bostadsrätt","2013",36127
"Uppsala","flerbostadshus","bostadsrätt","2014",36745
"Uppsala","flerbostadshus","bostadsrätt","2015",38188
"Uppsala","flerbostadshus","bostadsrätt","2016",38960
"Uppsala","flerbostadshus","bostadsrätt","2017",40531
"Uppsala","flerbostadshus","bostadsrätt","2018",41856
"Uppsala","flerbostadshus","bostadsrätt","2019",43416
"Uppsala","flerbostadshus","bostadsrätt","2020",43677
"Uppsala","flerbostadshus","bostadsrätt","2021",44307
"Uppsala","flerbostadshus","bostadsrätt","2022",44998
"Uppsala","flerbostadshus","bostadsrätt","2023",45833
"Uppsala","flerbostadshus","bostadsrätt","2024",46253
"Uppsala","flerbostadshus","äganderätt","1990",0
"Uppsala","flerbostadshus","äganderätt","1991",0
"Uppsala","flerbostadshus","äganderätt","1992",0
"Uppsala","flerbostadshus","äganderätt","1993",0
"Uppsala","flerbostadshus","äganderätt","1994",0
"Uppsala","flerbostadshus","äganderätt","1995",0
"Uppsala","flerbostadshus","äganderätt","1996",0
"Uppsala","flerbostadshus","äganderätt","1997",0
"Uppsala","flerbostadshus","äganderätt","1998",0
"Uppsala","flerbostadshus","äganderätt","1999",0
"Uppsala","flerbostadshus","äganderätt","2000",0
"Uppsala","flerbostadshus","äganderätt","2001",0
"Uppsala","flerbostadshus","äganderätt","2002",0
"Uppsala","flerbostadshus","äganderätt","2003",0
"Uppsala","flerbostadshus","äganderätt","2004",0
"Uppsala","flerbostadshus","äganderätt","2005",0
"Uppsala","flerbostadshus","äganderätt","2006",0
"Uppsala","flerbostadshus","äganderätt","2007",0
"Uppsala","flerbostadshus","äganderätt","2008",0
"Uppsala","flerbostadshus","äganderätt","2009",0
"Uppsala","flerbostadshus","äganderätt","2010",0
"Uppsala","flerbostadshus","äganderätt","2011",0
"Uppsala","flerbostadshus","äganderätt","2012",0
"Uppsala","flerbostadshus","äganderätt","2013",0
"Uppsala","flerbostadshus","äganderätt","2014",0
"Uppsala","flerbostadshus","äganderätt","2015",0
"Uppsala","flerbostadshus","äganderätt","2016",4
"Uppsala","flerbostadshus","äganderätt","2017",4
"Uppsala","flerbostadshus","äganderätt","2018",4
"Uppsala","flerbostadshus","äganderätt","2019",4
"Uppsala","flerbostadshus","äganderätt","2020",33
"Uppsala","flerbostadshus","äganderätt","2021",40
"Uppsala","flerbostadshus","äganderätt","2022",182
"Uppsala","flerbostadshus","äganderätt","2023",293
"Uppsala","flerbostadshus","äganderätt","2024",293
"Uppsala","flerbostadshus","uppgift saknas","1990",0
"Uppsala","flerbostadshus","uppgift saknas","1991",0
"Uppsala","flerbostadshus","uppgift saknas","1992",0
"Uppsala","flerbostadshus","uppgift saknas","1993",0
"Uppsala","flerbostadshus","uppgift saknas","1994",0
"Uppsala","flerbostadshus","uppgift saknas","1995",0
"Uppsala","flerbostadshus","uppgift saknas","1996",0
"Uppsala","flerbostadshus","uppgift saknas","1997",0
"Uppsala","flerbostadshus","uppgift saknas","1998",0
"Uppsala","flerbostadshus","uppgift saknas","1999",0
"Uppsala","flerbostadshus","uppgift saknas","2000",0
"Uppsala","flerbostadshus","uppgift saknas","2001",0
"Uppsala","flerbostadshus","uppgift saknas","2002",0
"Uppsala","flerbostadshus","uppgift saknas","2003",0
"Uppsala","flerbostadshus","uppgift saknas","2004",0
"Uppsala","flerbostadshus","uppgift saknas","2005",0
"Uppsala","flerbostadshus","uppgift saknas","2006",0
"Uppsala","flerbostadshus","uppgift saknas","2007",0
"Uppsala","flerbostadshus","uppgift saknas","2008",0
"Uppsala","flerbostadshus","uppgift saknas","2009",0
"Uppsala","flerbostadshus","uppgift saknas","2010",0
"Uppsala","flerbostadshus","uppgift saknas","2011",0
